PRICING_DATE,PX_LAST
2012-08-09,3.19
2012-08-10,3.11
2012-08-13,3.16
2012-08-14,3.195
2012-08-15,3.21
2012-08-16,3.2
2012-08-17,3.21
2012-08-20,3.29
2012-08-21,3.34
2012-08-22,3.47
2012-08-23,3.37
2012-08-24,3.32
2012-08-27,3.34
2012-08-28,3.31
2012-08-29,3.35
2012-08-30,3.35
2012-08-31,3.35
2012-09-03,3.32
2012-09-04,3.29
2012-09-05,3.33
2012-09-06,3.39
2012-09-07,3.44
2012-09-10,3.44
2012-09-11,3.47
2012-09-12,3.53
2012-09-13,3.52
2012-09-14,3.57
2012-09-17,3.6
2012-09-18,3.56
2012-09-19,3.57
2012-09-20,3.55
2012-09-21,3.53
2012-09-24,3.535
2012-09-25,3.5
2012-09-26,3.48
2012-09-27,3.485
2012-09-28,3.49
2012-10-08,3.5
2012-10-09,3.51
2012-10-10,3.56
2012-10-11,3.54
2012-10-12,3.54
2012-10-15,3.515
2012-10-16,3.52
2012-10-17,3.55
2012-10-18,3.57
2012-10-19,3.56
2012-10-22,3.56
2012-10-23,3.57
2012-10-24,3.575
2012-10-25,3.61
2012-10-26,3.63
2012-10-29,3.68
2012-10-30,3.7
2012-10-31,3.73
2012-11-01,3.73
2012-11-02,3.76
2012-11-05,3.78
2012-11-06,3.75
2012-11-07,3.74
2012-11-08,3.77
2012-11-09,3.79
2012-11-12,3.825
2012-11-13,3.82
2012-11-14,3.85
2012-11-15,3.86
2012-11-16,3.86
2012-11-19,3.88
2012-11-20,3.92
2012-11-21,3.93
2012-11-22,3.98
2012-11-23,3.99
2012-11-26,3.98
2012-11-27,4.02
2012-11-28,4.05
2012-11-29,4.05
2012-11-30,4.05
2012-12-03,4.05
2012-12-04,4.045
2012-12-05,4.02
2012-12-06,4.015
2012-12-07,4.01
2012-12-10,4.01
2012-12-11,4.04
2012-12-12,4.04
2012-12-13,4.07
2012-12-14,4.08
2012-12-17,4.08
2012-12-18,4.08
2012-12-19,4.09
2012-12-20,4.115
2012-12-21,4.12
2012-12-24,4.12
2012-12-25,4.12
2012-12-26,4.13
2012-12-27,4.125
2012-12-28,4.13
2012-12-31,4.13
2013-01-01,4.13
2013-01-04,4.17
2013-01-07,4.15
2013-01-08,4.14
2013-01-09,4.11
2013-01-10,4.11
2013-01-11,4.1
2013-01-14,4.09
2013-01-15,4.09
2013-01-16,4.05
2013-01-17,4.02
2013-01-18,3.95
2013-01-21,3.85
2013-01-22,3.87
2013-01-23,3.88
2013-01-24,3.84
2013-01-25,3.84
2013-01-28,3.89
2013-01-29,3.89
2013-01-30,3.93
2013-01-31,3.91
2013-02-01,3.95
2013-02-04,3.92
2013-02-05,3.9
2013-02-06,3.9
2013-02-07,3.9
2013-02-08,3.88
2013-02-18,3.89
2013-02-19,3.88
2013-02-20,3.905
2013-02-21,3.92
2013-02-22,3.93
2013-02-25,3.955
2013-02-26,3.95
2013-02-27,3.93
2013-02-28,3.98
2013-03-01,3.95
2013-03-04,3.92
2013-03-05,3.93
2013-03-06,3.93
2013-03-07,3.9
2013-03-08,3.91
2013-03-11,3.92
2013-03-12,3.92
2013-03-13,3.93
2013-03-14,3.93
2013-03-15,3.95
2013-03-18,3.95
2013-03-19,3.95
2013-03-20,3.96
2013-03-21,3.95
2013-03-22,3.95
2013-03-25,3.95
2013-03-26,3.96
2013-03-27,3.96
2013-03-28,3.95
2013-03-29,3.955
2013-04-01,3.95
2013-04-02,3.95
2013-04-03,3.94
2013-04-08,3.95
2013-04-09,3.95
2013-04-10,3.95
2013-04-11,3.94
2013-04-12,3.94
2013-04-15,3.93
2013-04-16,3.91
2013-04-17,3.93
2013-04-18,3.92
2013-04-19,3.94
2013-04-22,3.96
2013-04-23,3.95
2013-04-24,3.95
2013-04-25,3.96
2013-04-26,3.955
2013-05-02,3.925
2013-05-03,3.92
2013-05-06,3.93
2013-05-07,3.93
2013-05-08,3.935
2013-05-09,3.93
2013-05-10,3.925
2013-05-13,3.93
2013-05-14,3.915
2013-05-15,3.915
2013-05-16,3.92
2013-05-17,3.93
2013-05-20,3.925
2013-05-21,3.92
2013-05-22,3.92
2013-05-23,3.92
2013-05-24,3.92
2013-05-27,3.92
2013-05-28,3.92
2013-05-29,3.9
2013-05-30,3.9
2013-05-31,3.9
2013-06-03,3.915
2013-06-04,3.92
2013-06-05,3.925
2013-06-06,3.935
2013-06-07,4.2
2013-06-13,4.55
2013-06-14,4.7
2013-06-17,4.71
2013-06-18,4.83
2013-06-19,4.98
2013-06-20,5.35
2013-06-21,4.95
2013-06-24,4.9
2013-06-25,4.65
2013-06-26,4.555
2013-06-27,4.5
2013-06-28,4.5
2013-07-01,4.505
2013-07-02,4.45
2013-07-03,4.45
2013-07-04,4.41
2013-07-05,4.4
2013-07-08,4.35
2013-07-09,4.35
2013-07-10,4.4
2013-07-11,4.46
2013-07-12,4.465
2013-07-15,4.44
2013-07-16,4.435
2013-07-17,4.425
2013-07-18,4.45
2013-07-19,4.5
2013-07-22,4.585
2013-07-23,4.57
2013-07-24,4.595
2013-07-25,4.63
2013-07-26,4.61
2013-07-29,4.62
2013-07-30,4.545
2013-07-31,4.55
2013-08-01,4.55
2013-08-02,4.47
2013-08-05,4.485
2013-08-06,4.47
2013-08-07,4.47
2013-08-08,4.5
2013-08-09,4.49
2013-08-12,4.52
2013-08-13,4.585
2013-08-14,4.57
2013-08-15,4.595
2013-08-16,4.63
2013-08-19,4.66
2013-08-20,4.69
2013-08-21,4.65
2013-08-22,4.65
2013-08-23,4.71
2013-08-26,4.715
2013-08-27,4.705
2013-08-28,4.705
2013-08-29,4.73
2013-08-30,4.735
2013-09-02,4.735
2013-09-03,4.74
2013-09-04,4.74
2013-09-05,4.715
2013-09-06,4.72
2013-09-09,4.74
2013-09-10,4.74
2013-09-11,4.765
2013-09-12,4.74
2013-09-13,4.72
2013-09-16,4.68
2013-09-17,4.65
2013-09-18,4.67
2013-09-23,4.715
2013-09-24,4.71
2013-09-25,4.68
2013-09-26,4.645
2013-09-27,4.68
2013-09-30,4.68
2013-10-01,4.68
2013-10-08,4.68
2013-10-09,4.72
2013-10-10,4.7
2013-10-11,4.7
2013-10-14,4.7
2013-10-15,4.7
2013-10-16,4.65
2013-10-17,4.65
2013-10-18,4.675
2013-10-21,4.71
2013-10-22,4.75
2013-10-23,4.75
2013-10-24,4.8
2013-10-25,4.775
2013-10-28,4.835
2013-10-29,4.92
2013-10-30,4.93
2013-10-31,4.85
2013-11-01,4.83
2013-11-04,4.87
2013-11-05,4.89
2013-11-06,4.92
2013-11-07,4.97
2013-11-08,5.02
2013-11-11,5.08
2013-11-12,5.02
2013-11-13,5.02
2013-11-14,5.02
2013-11-15,5.17
2013-11-18,5.19
2013-11-19,5.205
2013-11-20,5.245
2013-11-21,5.19
2013-11-22,5.15
2013-11-25,5.16
2013-11-26,5.13
2013-11-27,5.13
2013-11-28,5.15
2013-11-29,5.15
2013-12-02,5.22
2013-12-03,5.255
2013-12-04,5.33
2013-12-05,5.51
2013-12-06,5.585
2013-12-09,5.55
2013-12-10,5.625
2013-12-11,5.53
2013-12-12,5.47
2013-12-13,5.54
2013-12-16,5.58
2013-12-17,5.63
2013-12-18,5.66
2013-12-19,5.69
2013-12-20,5.69
2013-12-23,5.68
2013-12-24,5.65
2013-12-25,5.66
2013-12-26,5.7
2013-12-27,5.72
2013-12-30,5.72
2013-12-31,5.78
2014-01-02,5.83
2014-01-03,5.855
2014-01-06,5.79
2014-01-07,5.695
2014-01-08,5.72
2014-01-09,5.75
2014-01-10,5.78
2014-01-13,5.775
2014-01-14,5.81
2014-01-15,5.71
2014-01-16,5.73
2014-01-17,5.74
2014-01-20,5.75
2014-01-21,5.69
2014-01-22,5.65
2014-01-23,5.645
2014-01-24,5.62
2014-01-27,5.58
2014-01-28,5.615
2014-01-29,5.61
2014-01-30,5.59
2014-02-07,5.6
2014-02-10,5.64
2014-02-11,5.635
2014-02-12,5.64
2014-02-13,5.635
2014-02-14,5.61
2014-02-17,5.63
2014-02-18,5.65
2014-02-19,5.655
2014-02-20,5.555
2014-02-21,5.53
2014-02-24,5.4284
2014-02-25,5.315
2014-02-26,5.33
2014-02-27,5.2467
2014-02-28,5.26
2014-03-03,5.32
2014-03-04,5.37
2014-03-05,5.46
2014-03-06,5.42
2014-03-07,5.3948
2014-03-10,5.37
2014-03-11,5.245
2014-03-12,5.14
2014-03-13,5.19
2014-03-14,5.18
2014-03-17,5.27
2014-03-18,5.35
2014-03-19,5.37
2014-03-20,5.29
2014-03-21,5.28
2014-03-24,5.3034
2014-03-25,5.32
2014-03-26,5.315
2014-03-27,5.3384
2014-03-28,5.3384
2014-03-31,5.35
2014-04-01,5.4117
2014-04-02,5.45
2014-04-03,5.4484
2014-04-04,5.43
2014-04-07,5.42
2014-04-08,5.43
2014-04-09,5.42
2014-04-10,5.36
2014-04-11,5.295
2014-04-14,5.22
2014-04-15,5.1717
2014-04-16,5.2
2014-04-17,5.09
2014-04-18,4.987
2014-04-21,5.05
2014-04-22,5.02
2014-04-23,4.935
2014-04-24,4.97
2014-04-25,4.84
2014-04-28,4.9167
2014-04-29,4.91
2014-04-30,4.88
2014-05-05,4.79
2014-05-06,4.81
2014-05-07,4.805
2014-05-08,4.7967
2014-05-09,4.83
2014-05-12,4.86
2014-05-13,4.85
2014-05-14,4.88
2014-05-15,4.845
2014-05-16,4.855
2014-05-19,4.85
2014-05-20,4.83
2014-05-21,4.77
2014-05-22,4.76
2014-05-23,4.78
2014-05-26,4.75
2014-05-27,4.66
2014-05-28,4.63
2014-05-29,4.64
2014-05-30,4.645
2014-06-03,4.59
2014-06-04,4.5969
2014-06-05,4.65
2014-06-06,4.675
2014-06-09,4.695
2014-06-10,4.675
2014-06-11,4.66
2014-06-12,4.67
2014-06-13,4.67
2014-06-16,4.64
2014-06-17,4.675
2014-06-18,4.67
2014-06-19,4.66
2014-06-20,4.65
2014-06-23,4.67
2014-06-24,4.6667
2014-06-25,4.67
2014-06-26,4.67
2014-06-27,4.6604
2014-06-30,4.72
2014-07-01,4.75
2014-07-02,4.7428
2014-07-03,4.77
2014-07-04,4.775
2014-07-07,4.7548
2014-07-08,4.76
2014-07-09,4.75
2014-07-10,4.7534
2014-07-11,4.75
2014-07-14,4.765
2014-07-15,4.8109
2014-07-16,4.85
2014-07-17,4.87
2014-07-18,4.85
2014-07-21,4.8
2014-07-22,4.79
2014-07-23,4.785
2014-07-24,4.7663
2014-07-25,4.76
2014-07-28,4.75
2014-07-29,4.7422
2014-07-30,4.7225
2014-07-31,4.689
2014-08-01,4.6525
2014-08-04,4.62
2014-08-05,4.61
2014-08-06,4.58
2014-08-07,4.56
2014-08-08,4.55
2014-08-11,4.5583
2014-08-12,4.5815
2014-08-13,4.53
2014-08-14,4.4675
2014-08-15,4.5
2014-08-18,4.53
2014-08-19,4.5629
2014-08-20,4.58
2014-08-21,4.575
2014-08-22,4.5608
2014-08-25,4.56
2014-08-26,4.53
2014-08-27,4.505
2014-08-28,4.5034
2014-08-29,4.51
2014-09-01,4.51
2014-09-02,4.51
2014-09-03,4.55
2014-09-04,4.55
2014-09-05,4.55
2014-09-08,4.55
2014-09-09,4.55
2014-09-10,4.55
2014-09-11,4.535
2014-09-12,4.54
2014-09-15,4.5141
2014-09-16,4.47
2014-09-17,4.4398
2014-09-18,4.2417
2014-09-19,4.22
2014-09-22,4.185
2014-09-23,4.185
2014-09-24,4.2567
2014-09-25,4.2111
2014-09-26,4.2
2014-09-29,4.15
2014-09-30,4.15
2014-10-01,4.145
2014-10-02,4.15
2014-10-03,4.145
2014-10-08,4.1917
2014-10-09,4.21
2014-10-10,4.22
2014-10-13,4.22
2014-10-14,4.14
2014-10-15,4.12
2014-10-16,4.095
2014-10-17,4.095
2014-10-20,4.0662
2014-10-21,4.06
2014-10-22,4.1
2014-10-23,4.106
2014-10-24,4.105
2014-10-27,4.108
2014-10-28,4.05
2014-10-29,4.065
2014-10-30,4.08
2014-10-31,4.04
2014-11-03,4.04
2014-11-04,3.99
2014-11-05,3.98
2014-11-06,3.98
2014-11-07,3.91
2014-11-10,3.854
2014-11-11,3.845
2014-11-12,3.86
2014-11-13,3.8752
2014-11-14,3.9
2014-11-17,3.93
2014-11-18,3.88
2014-11-19,3.9
2014-11-20,3.91
2014-11-21,3.895
2014-11-24,3.72
2014-11-25,3.7409
2014-11-26,3.723
2014-11-27,3.75
2014-11-28,3.76
2014-12-01,3.7868
2014-12-02,3.86
2014-12-03,3.99
2014-12-04,4.05
2014-12-05,4.06
2014-12-08,4.13
2014-12-09,4.05
2014-12-10,3.9933
2014-12-11,4.1367
2014-12-12,4.125
2014-12-15,4.205
2014-12-16,4.23
2014-12-17,4.25
2014-12-18,4.265
2014-12-19,4.36
2014-12-22,4.34
2014-12-23,4.35
2014-12-24,4.3345
2014-12-25,4.3507
2014-12-26,4.35
2014-12-29,4.356
2014-12-30,4.43
2014-12-31,4.4075
2015-01-01,4.455
2015-01-05,4.39
2015-01-06,4.385
2015-01-07,4.37
2015-01-08,4.3654
2015-01-09,4.36
2015-01-12,4.39
2015-01-13,4.315
2015-01-14,4.295
2015-01-15,4.3244
2015-01-16,4.28
2015-01-19,4.24
2015-01-20,4.24
2015-01-21,4.2302
2015-01-22,4.2566
2015-01-23,4.275
2015-01-26,4.23
2015-01-27,4.2725
2015-01-28,4.32
2015-01-29,4.375
2015-01-30,4.37
2015-02-02,4.34
2015-02-03,4.33
2015-02-04,4.3217
2015-02-05,4.27
2015-02-06,4.2646
2015-02-09,4.22
2015-02-10,4.22
2015-02-11,4.1729
2015-02-12,4.19
2015-02-13,4.19
2015-02-16,4.19
2015-02-17,4.19
2015-02-18,4.1915
2015-02-25,4.22
2015-02-26,4.29
2015-02-27,4.33
2015-03-02,4.3257
2015-03-03,4.36
2015-03-04,4.37
2015-03-05,4.46
2015-03-06,4.51
2015-03-09,4.56
2015-03-10,4.51
2015-03-11,4.425
2015-03-12,4.44
2015-03-13,4.53
2015-03-16,4.5802
2015-03-17,4.53
2015-03-18,4.58
2015-03-19,4.46
2015-03-20,4.405
2015-03-23,4.4463
2015-03-24,4.42
2015-03-25,4.42
2015-03-26,4.55
2015-03-27,4.625
2015-03-30,4.6294
2015-03-31,4.575
2015-04-01,4.47
2015-04-02,4.43
2015-04-03,4.405
2015-04-07,4.2786
2015-04-08,4.18
2015-04-09,4.14
2015-04-10,4.14
2015-04-13,4.22
2015-04-14,4.21
2015-04-15,4.18
2015-04-16,4.18
2015-04-17,4.19
2015-04-20,4.015
2015-04-21,3.93
2015-04-22,3.9444
2015-04-23,3.955
2015-04-24,3.95
2015-04-27,3.8541
2015-04-28,3.7987
2015-04-29,3.7919
2015-04-30,3.635
2015-05-04,3.6322
2015-05-05,3.6535
2015-05-06,3.67
2015-05-07,3.62
2015-05-08,3.55
2015-05-11,3.46
2015-05-12,3.35
2015-05-13,3.27
2015-05-14,3.14
2015-05-15,3.06
2015-05-18,3.06
2015-05-19,3.07
2015-05-20,3.02
2015-05-21,3.03
2015-05-22,2.99
2015-05-25,3
2015-05-26,3.04
2015-05-27,3.0815
2015-05-28,3.16
2015-05-29,3.19
2015-06-01,3.15
2015-06-02,3.1332
2015-06-03,3.19
2015-06-04,3.22
2015-06-05,3.1848
2015-06-08,3.15
2015-06-09,3.19
2015-06-10,3.26
2015-06-11,3.28
2015-06-12,3.2644
2015-06-15,3.344
2015-06-16,3.3761
2015-06-17,3.42
2015-06-18,3.42
2015-06-19,3.465
2015-06-22,3.46
2015-06-23,3.5
2015-06-24,3.48
2015-06-25,3.43
2015-06-26,3.4522
2015-06-29,3.3637
2015-06-30,3.33
2015-07-01,3.4
2015-07-02,3.445
2015-07-03,3.425
2015-07-06,3.3794
2015-07-07,3.365
2015-07-08,3.405
2015-07-09,3.39
2015-07-10,3.38
2015-07-13,3.41
2015-07-14,3.4653
2015-07-15,3.435
2015-07-16,3.39
2015-07-17,3.3819
2015-07-20,3.3696
2015-07-21,3.4067
2015-07-22,3.41
2015-07-23,3.41
2015-07-24,3.4117
2015-07-27,3.413
2015-07-28,3.37
2015-07-29,3.36
2015-07-30,3.38
2015-07-31,3.395
2015-08-03,3.375
2015-08-04,3.38
2015-08-05,3.355
2015-08-06,3.31
2015-08-07,3.31
2015-08-10,3.315
2015-08-11,3.3363
2015-08-12,3.3
2015-08-13,3.29
2015-08-14,3.29
2015-08-17,3.3038
2015-08-18,3.3127
2015-08-19,3.3138
2015-08-20,3.3292
2015-08-21,3.31
2015-08-24,3.31
2015-08-25,3.3118
2015-08-26,3.2681
2015-08-27,3.235
2015-08-28,3.2614
2015-08-31,3.255
2015-09-01,3.29
2015-09-02,3.285
2015-09-07,3.285
2015-09-08,3.2918
2015-09-09,3.28
2015-09-10,3.2869
2015-09-11,3.28
2015-09-14,3.27
2015-09-15,3.2773
2015-09-16,3.29
2015-09-17,3.32
2015-09-18,3.32
2015-09-21,3.32
2015-09-22,3.33
2015-09-23,3.335
2015-09-24,3.3268
2015-09-25,3.33
2015-09-28,3.33
2015-09-29,3.31
2015-09-30,3.31
2015-10-08,3.31
2015-10-09,3.3083
2015-10-12,3.315
2015-10-13,3.3138
2015-10-14,3.3002
2015-10-15,3.3057
2015-10-16,3.31
2015-10-19,3.3013
2015-10-20,3.275
2015-10-21,3.26
2015-10-22,3.25
2015-10-23,3.23
2015-10-26,3.1296
2015-10-27,3.07
2015-10-28,3.1
2015-10-29,3.123
2015-10-30,3.125
2015-11-02,3.135
2015-11-03,3.145
2015-11-04,3.17
2015-11-05,3.1588
2015-11-06,3.1441
2015-11-09,3.18
2015-11-10,3.175
2015-11-11,3.1771
2015-11-12,3.1813
2015-11-13,3.18
2015-11-16,3.185
2015-11-17,3.16
2015-11-18,3.17
2015-11-19,3.17
2015-11-20,3.13
2015-11-23,3.14
2015-11-24,3.145
2015-11-25,3.14
2015-11-26,3.14
2015-11-27,3.14
2015-11-30,3.1462
2015-12-01,3.135
2015-12-02,3.1
2015-12-03,3.0525
2015-12-04,3.03
2015-12-07,3.04
2015-12-08,3.03
2015-12-09,3.03
2015-12-10,3.03
2015-12-11,3.03
2015-12-14,3.05
2015-12-15,3.05
2015-12-16,3.0481
2015-12-17,3.05
2015-12-18,3.025
2015-12-21,3.0375
2015-12-22,3.035
2015-12-23,3.0469
2015-12-24,3.0275
2015-12-25,3.045
2015-12-28,3.0477
2015-12-29,3.0465
2015-12-30,3.065
2015-12-31,3.065
2016-01-04,3.0752
2016-01-05,3.075
2016-01-06,3.0677
2016-01-07,3.04
2016-01-08,3.0256
2016-01-11,3.005
2016-01-12,2.9496
2016-01-13,2.9
2016-01-14,2.9201
2016-01-15,2.9182
2016-01-18,2.9214
2016-01-19,2.9
2016-01-20,2.8825
2016-01-21,2.89
2016-01-22,2.92
2016-01-25,2.94
2016-01-26,2.955
2016-01-27,3.02
2016-01-28,3
2016-01-29,2.9775
2016-02-01,2.97
2016-02-02,3
2016-02-03,2.98
2016-02-04,2.96
2016-02-05,2.96
2016-02-15,2.9306
2016-02-16,2.94
2016-02-17,2.94
2016-02-18,2.9
2016-02-19,2.895
2016-02-22,2.89
2016-02-23,2.895
2016-02-24,2.89
2016-02-25,2.895
2016-02-26,2.89
2016-02-29,2.9
2016-03-01,2.88
2016-03-02,2.88
2016-03-03,2.87
2016-03-04,2.865
2016-03-07,2.865
2016-03-08,2.855
2016-03-09,2.84
2016-03-10,2.835
2016-03-11,2.82
2016-03-14,2.8254
2016-03-15,2.825
2016-03-16,2.74
2016-03-17,2.75
2016-03-18,2.745
2016-03-21,2.76
2016-03-22,2.77
2016-03-23,2.7694
2016-03-24,2.765
2016-03-25,2.77
2016-03-28,2.79
2016-03-29,2.81
2016-03-30,2.81
2016-03-31,2.82
2016-04-01,2.8175
2016-04-05,2.84
2016-04-06,2.8361
2016-04-07,2.855
2016-04-08,2.855
2016-04-11,2.86
2016-04-12,2.89
2016-04-13,2.8875
2016-04-14,2.91
2016-04-15,2.8981
2016-04-18,2.8989
2016-04-19,2.92
2016-04-20,2.93
2016-04-21,2.93
2016-04-22,2.99
2016-04-25,3.06
2016-04-26,3.02
2016-04-27,3.05
2016-04-28,3.09
2016-04-29,3.1
2016-05-03,2.99
2016-05-04,2.9714
2016-05-05,2.96
2016-05-06,2.9664
2016-05-09,2.94
2016-05-10,2.9525
2016-05-11,2.98
2016-05-12,2.975
2016-05-13,3.01
2016-05-16,3.03
2016-05-17,3.03
2016-05-18,3.05
2016-05-19,3.05
2016-05-20,3.0311
2016-05-23,3.045
2016-05-24,3.0288
2016-05-25,3.04
2016-05-26,3.05
2016-05-27,3.06
2016-05-30,3.06
2016-05-31,3.06
2016-06-01,3.06
2016-06-02,3.065
2016-06-03,3.07
2016-06-06,3.052
2016-06-07,3.05
2016-06-08,3.0521
2016-06-13,3.05
2016-06-14,3.03
2016-06-15,3.04
2016-06-16,3.02
2016-06-17,3.04
2016-06-20,3.05
2016-06-21,3.045
2016-06-22,3.05
2016-06-23,3.05
2016-06-24,3.01
2016-06-27,3.01
2016-06-28,3.02
2016-06-29,3.01
2016-06-30,2.99
2016-07-01,2.96
2016-07-04,3
2016-07-05,2.98
2016-07-06,2.96
2016-07-07,2.94
2016-07-08,2.925
2016-07-11,2.93
2016-07-12,2.945
2016-07-13,2.92
2016-07-14,2.91
2016-07-15,2.9
2016-07-18,2.89
2016-07-19,2.88
2016-07-20,2.87
2016-07-21,2.86
2016-07-22,2.87
2016-07-25,2.88
2016-07-26,2.8756
2016-07-27,2.88
2016-07-28,2.88
2016-07-29,2.88
2016-08-01,2.88
2016-08-02,2.87
2016-08-03,2.87
2016-08-04,2.85
2016-08-05,2.845
2016-08-08,2.85
2016-08-09,2.85
2016-08-10,2.84
2016-08-11,2.83
2016-08-12,2.81
2016-08-15,2.815
2016-08-16,2.815
2016-08-17,2.8125
2016-08-18,2.81
2016-08-19,2.82
2016-08-22,2.84
2016-08-23,2.89
2016-08-24,2.9
2016-08-25,2.91
2016-08-26,2.9
2016-08-29,2.91
2016-08-30,2.91
2016-08-31,2.89
2016-09-01,2.88
2016-09-02,2.88
2016-09-05,2.88
2016-09-06,2.88
2016-09-07,2.87
2016-09-08,2.8789
2016-09-09,2.865
2016-09-12,2.8745
2016-09-13,2.87
2016-09-14,2.88
2016-09-19,2.89
2016-09-20,2.9
2016-09-21,2.92
2016-09-22,2.9
2016-09-23,2.9
2016-09-26,2.895
2016-09-27,2.895
2016-09-28,2.9
2016-09-29,2.905
2016-09-30,2.905
2016-10-10,2.9
2016-10-11,2.9014
2016-10-12,2.91
2016-10-13,2.91
2016-10-14,2.91
2016-10-17,2.92
2016-10-18,2.93
2016-10-19,2.925
2016-10-20,2.925
2016-10-21,2.95
2016-10-24,2.97
2016-10-25,2.97
2016-10-26,2.99
2016-10-27,2.97
2016-10-28,2.98
2016-10-31,2.99
2016-11-01,2.97
2016-11-02,2.97
2016-11-03,2.9775
2016-11-04,2.99
2016-11-07,3.025
2016-11-08,3.02
2016-11-09,3.02
2016-11-10,3.12
2016-11-11,3.11
2016-11-14,3.14
2016-11-15,3.1454
2016-11-16,3.24
2016-11-17,3.26
2016-11-18,3.315
2016-11-21,3.28
2016-11-22,3.29
2016-11-23,3.28
2016-11-24,3.325
2016-11-25,3.35
2016-11-28,3.355
2016-11-29,3.51
2016-11-30,3.53
2016-12-01,3.6
2016-12-02,3.55
2016-12-05,3.58
2016-12-06,3.55
2016-12-07,3.52
2016-12-08,3.51
2016-12-09,3.53
2016-12-12,3.625
2016-12-13,3.63
2016-12-14,3.71
2016-12-15,3.8
2016-12-16,3.7801
2016-12-19,3.91
2016-12-20,3.86
2016-12-21,3.7508
2016-12-22,3.705
2016-12-23,3.75
2016-12-26,3.76
2016-12-27,3.8
2016-12-28,3.8
2016-12-29,3.76
2016-12-30,3.76
2017-01-03,3.79
2017-01-04,3.81
2017-01-05,3.83
2017-01-06,3.97
2017-01-09,3.95
2017-01-10,3.88
2017-01-11,3.9188
2017-01-12,3.8301
2017-01-13,3.9
2017-01-16,3.97
2017-01-17,3.96
2017-01-18,4
2017-01-19,4
2017-01-20,4.0003
2017-01-23,3.97
2017-01-24,4.0399
2017-01-25,4.0901
2017-01-26,4.1102
2017-02-03,4.24
2017-02-06,4.3001
2017-02-07,4.4
2017-02-08,4.5201
2017-02-09,4.4501
2017-02-10,4.51
2017-02-13,4.48
2017-02-14,4.49
2017-02-15,4.5
2017-02-16,4.45
2017-02-17,4.4104
2017-02-20,4.38
2017-02-21,4.42
2017-02-22,4.37
2017-02-23,4.37
2017-02-24,4.32
2017-02-27,4.27
2017-02-28,4.268
2017-03-01,4.305
2017-03-02,4.33
2017-03-03,4.36
2017-03-06,4.32
2017-03-07,4.32
2017-03-08,4.435
2017-03-09,4.44
2017-03-10,4.41
2017-03-13,4.36
2017-03-14,4.355
2017-03-15,4.34
2017-03-16,4.45
2017-03-17,4.495
2017-03-20,4.53
2017-03-21,4.54
2017-03-22,4.53
2017-03-23,4.49
2017-03-24,4.46
2017-03-27,4.41
2017-03-28,4.38
2017-03-29,4.4
2017-03-30,4.38
2017-03-31,4.37
2017-04-05,4.315
2017-04-06,4.2994
2017-04-07,4.2633
2017-04-10,4.2675
2017-04-11,4.27
2017-04-12,4.275
2017-04-13,4.29
2017-04-14,4.35
2017-04-17,4.39
2017-04-18,4.39
2017-04-19,4.39
2017-04-20,4.4
2017-04-21,4.42
2017-04-24,4.42
2017-04-25,4.41
2017-04-26,4.4275
2017-04-27,4.435
2017-04-28,4.46
2017-05-02,4.48
2017-05-03,4.5
2017-05-04,4.52
2017-05-05,4.4995
2017-05-08,4.52
2017-05-09,4.56
2017-05-10,4.5787
2017-05-11,4.57
2017-05-12,4.585
2017-05-15,4.58
2017-05-16,4.58
2017-05-17,4.575
2017-05-18,4.56
2017-05-19,4.59
2017-05-22,4.59
2017-05-23,4.6
2017-05-24,4.6
2017-05-25,4.6
2017-05-26,4.59
2017-05-31,4.555
2017-06-01,4.54
2017-06-02,4.58
2017-06-05,4.57
2017-06-06,4.6
2017-06-07,4.62
2017-06-08,4.64
2017-06-09,4.625
2017-06-12,4.55
2017-06-13,4.56
2017-06-14,4.495
2017-06-15,4.4964
2017-06-16,4.4972
2017-06-19,4.39
2017-06-20,4.4
2017-06-21,4.43
2017-06-22,4.415
2017-06-23,4.4
2017-06-26,4.375
2017-06-27,4.37
2017-06-28,4.395
2017-06-29,4.4
2017-06-30,4.43
2017-07-03,4.45
2017-07-04,4.44
2017-07-05,4.38
2017-07-06,4.34
2017-07-07,4.34
2017-07-10,4.3627
2017-07-11,4.35
2017-07-12,4.33
2017-07-13,4.285
2017-07-14,4.27
2017-07-17,4.26
2017-07-18,4.3
2017-07-19,4.3
2017-07-20,4.28
2017-07-21,4.31
2017-07-24,4.3025
2017-07-25,4.3113
2017-07-26,4.32
2017-07-27,4.295
2017-07-28,4.2925
2017-07-31,4.36
2017-08-01,4.3725
2017-08-02,4.385
2017-08-03,4.38
2017-08-04,4.37
2017-08-07,4.4
2017-08-08,4.395
2017-08-09,4.4
2017-08-10,4.385
2017-08-11,4.4
2017-08-14,4.43
2017-08-15,4.435
2017-08-16,4.4475
2017-08-17,4.4275
2017-08-18,4.415
2017-08-21,4.42
2017-08-22,4.425
2017-08-23,4.43
2017-08-24,4.435
2017-08-25,4.445
2017-08-28,4.48
2017-08-29,4.48
2017-08-30,4.485
2017-08-31,4.44
2017-09-01,4.44
2017-09-04,4.49
2017-09-05,4.505
2017-09-06,4.465
2017-09-07,4.3564
2017-09-08,4.35
2017-09-11,4.355
2017-09-12,4.35
2017-09-13,4.37
2017-09-14,4.355
2017-09-15,4.37
2017-09-18,4.397
2017-09-19,4.395
2017-09-20,4.39
2017-09-21,4.395
