,date,value,volatility
4634,2020-11-02,104.24,0.00433
4635,2020-11-03,104.14,0.00422
4636,2020-11-04,104.33,0.00412
4637,2020-11-05,104.315,0.004
4638,2020-11-06,104.41,0.00389
4639,2020-11-09,103.845,0.00399
4640,2020-11-10,103.885,0.00388
4641,2020-11-11,104.045,0.00378
4642,2020-11-12,104.165,0.00368
4643,2020-11-13,104.235,0.00358
4644,2020-11-16,104.215,0.00348
4645,2020-11-17,104.21,0.00338
4646,2020-11-18,104.04,0.0033
4647,2020-11-19,103.645,0.00333
4648,2020-11-20,103.48,0.00326
4649,2020-11-23,103.08,0.0033
4650,2020-11-24,103.155,0.00321
4651,2020-11-25,103.315,0.00314
4652,2020-11-26,103.285,0.00305
4653,2020-11-27,103.615,0.00305
4654,2020-11-30,103.545,0.00297
4655,2020-12-01,103.65,0.00289
4656,2020-12-02,103.61,0.00281
4657,2020-12-03,103.78,0.00276
4658,2020-12-04,103.54,0.00274
4659,2020-12-07,103.21,0.00276
4660,2020-12-08,103.305,0.00269
4661,2020-12-09,103.235,0.00262
4662,2020-12-10,103.135,0.00255
4663,2020-12-11,102.715,0.00267
4664,2020-12-14,103.065,0.00271
4665,2020-12-15,103.825,0.00316
4666,2020-12-16,103.955,0.00309
4667,2020-12-17,104.245,0.00307
4668,2020-12-18,103.75,0.00319
4669,2020-12-21,103.88,0.00311
4670,2020-12-22,103.795,0.00303
4671,2020-12-23,103.875,0.00295
4672,2020-12-24,103.695,0.00289
4673,2020-12-25,103.905,0.00285
4674,2020-12-28,103.535,0.0029
4675,2020-12-29,103.495,0.00281
4676,2020-12-30,103.76,0.0028
4677,2020-12-31,103.755,0.00272
4678,2021-01-04,103.62,0.00266
4679,2021-01-05,104.11,0.00282
4680,2021-01-06,104.265,0.00276
4681,2021-01-07,104.72,0.00287
4682,2021-01-08,104.94,0.00283
4683,2021-01-11,104.99,0.00275
4684,2021-01-12,105.025,0.00268
4685,2021-01-13,105.565,0.00287
4686,2021-01-14,105.375,0.00282
4687,2021-01-15,105.23,0.00276
4688,2021-01-18,104.56,0.00308
4689,2021-01-19,104.58,0.003
4690,2021-01-20,104.76,0.00294
4691,2021-01-21,104.92,0.00288
4692,2021-01-22,105.39,0.00299
4693,2021-01-25,106.01,0.00322
4694,2021-01-26,105.865,0.00315
4695,2021-01-27,105.66,0.00309
4696,2021-01-28,105.425,0.00305
4697,2021-01-29,105.03,0.00309
4698,2021-02-01,105.24,0.00304
4699,2021-02-02,105.86,0.00327
4700,2021-02-03,106.18,0.00326
4701,2021-02-04,106.55,0.00327
4702,2021-02-05,106.78,0.00322
4703,2021-02-08,106.685,0.00313
4704,2021-02-09,107.01,0.00312
4705,2021-02-10,107.95,0.00368
4706,2021-02-18,108.39,0.00371
4707,2021-02-19,108.92,0.00378
4708,2021-02-22,108.49,0.00379
4709,2021-02-23,108.395,0.00369
4710,2021-02-24,108.49,0.00359
4711,2021-02-25,109.035,0.00368
4712,2021-02-26,109.14,0.00359
4713,2021-03-01,109.005,0.00349
4714,2021-03-02,109,0.00339
4715,2021-03-03,108.89,0.0033
4716,2021-03-04,108.875,0.00321
4717,2021-03-05,108.85,0.00312
4718,2021-03-08,108.595,0.00308
4719,2021-03-09,108.75,0.00301
4720,2021-03-10,109.19,0.00308
4721,2021-03-11,109.675,0.00317
4722,2021-03-12,109.835,0.0031
4723,2021-03-15,110.37,0.00322
4724,2021-03-16,110.705,0.00321
4725,2021-03-17,110.6,0.00313
4726,2021-03-18,110.685,0.00304
4727,2021-03-19,110.185,0.00315
4728,2021-03-22,109.745,0.0032
4729,2021-03-23,109.83,0.00311
4730,2021-03-24,109.265,0.00327
4731,2021-03-25,109.665,0.00329
4732,2021-03-26,109.39,0.00325
4733,2021-03-29,109.06,0.00324
4734,2021-03-30,108.935,0.00316
4735,2021-03-31,108.755,0.00309
4736,2021-04-01,108.79,0.003
4737,2021-04-02,108.145,0.00324
4738,2021-04-06,108.085,0.00315
4739,2021-04-07,108.065,0.00306
4740,2021-04-08,107.965,0.00298
4741,2021-04-09,107.875,0.0029
4742,2021-04-12,108.085,0.00285
4743,2021-04-13,108.705,0.00309
4744,2021-04-14,108.61,0.00301
4745,2021-04-15,108.925,0.003
4746,2021-04-16,108.925,0.00291
4747,2021-04-19,109.09,0.00285
4748,2021-04-20,109.295,0.00281
4749,2021-04-21,109.205,0.00273
4750,2021-04-22,109.085,0.00267
4751,2021-04-23,108.6,0.0028
4752,2021-04-26,108.83,0.00277
4753,2021-04-27,108.625,0.00272
4754,2021-04-28,109.665,0.00349
4755,2021-04-29,109.47,0.00341
4756,2021-04-30,109.355,0.00332
4757,2021-05-04,109.225,0.00324
4758,2021-05-05,108.885,0.00323
4759,2021-05-06,109.225,0.00323
4760,2021-05-07,108.785,0.00328
4761,2021-05-10,108.955,0.00321
4762,2021-05-11,108.77,0.00314
4763,2021-05-12,108.77,0.00305
4764,2021-05-13,109.14,0.00307
4765,2021-05-14,109.845,0.00335
4766,2021-05-17,109.88,0.00326
4767,2021-05-18,109.595,0.00322
4768,2021-05-19,109.49,0.00314
4769,2021-05-20,109.565,0.00305
4770,2021-05-21,110.305,0.00337
4771,2021-05-24,109.52,0.00369
4772,2021-05-25,109.25,0.00363
4773,2021-05-26,109.495,0.00357
4774,2021-05-27,109.64,0.00348
4775,2021-05-28,109.335,0.00344
4776,2021-05-31,109.68,0.00343
4777,2021-06-01,110.065,0.00343
4778,2021-06-02,110.065,0.00333
4779,2021-06-03,110.71,0.00352
4780,2021-06-04,110.22,0.00358
4781,2021-06-07,110.23,0.00348
4782,2021-06-08,110.325,0.00338
4783,2021-06-09,110.67,0.00337
4784,2021-06-10,110.97,0.00334
4785,2021-06-11,110.885,0.00324
4786,2021-06-15,110.795,0.00316
4787,2021-06-16,110.625,0.00309
4788,2021-06-17,110.515,0.00301
4789,2021-06-18,111.105,0.00319
4790,2021-06-21,111.525,0.00322
4791,2021-06-22,111.01,0.00332
4792,2021-06-23,110.97,0.00322
4793,2021-06-24,110.62,0.00322
4794,2021-06-25,110.64,0.00313
4795,2021-06-28,109.765,0.00358
4796,2021-06-29,110.115,0.00356
4797,2021-06-30,110.355,0.00349
4798,2021-07-01,110.635,0.00345
4799,2021-07-02,109.965,0.00365
4800,2021-07-05,109.855,0.00355
4801,2021-07-06,110.075,0.00348
4802,2021-07-07,109.455,0.00364
4803,2021-07-08,109.85,0.00364
4804,2021-07-09,110.3,0.00366
4805,2021-07-12,110.145,0.00357
4806,2021-07-13,110.52,0.00356
4807,2021-07-14,110.39,0.00347
4808,2021-07-15,109.785,0.00362
4809,2021-07-16,109.92,0.00353
4810,2021-07-19,109.49,0.00355
4811,2021-07-20,109.66,0.00347
4812,2021-07-21,109.31,0.00345
4813,2021-07-22,109.035,0.00341
4814,2021-07-23,109.485,0.00345
4815,2021-07-26,109.775,0.00341
4816,2021-07-27,110.225,0.00345
4817,2021-07-28,110.32,0.00336
4818,2021-07-29,110.56,0.0033
4819,2021-07-30,110.445,0.00322
4820,2021-08-02,110.435,0.00312
4821,2021-08-03,109.605,0.00353
4822,2021-08-04,109.25,0.00351
4823,2021-08-05,109.6,0.00349
4824,2021-08-06,109.76,0.00341
4825,2021-08-09,109.74,0.00331
4826,2021-08-10,109.785,0.00322
4827,2021-08-11,109.695,0.00313
4828,2021-08-12,109.655,0.00304
4829,2021-08-13,110.04,0.00307
4830,2021-08-16,110.085,0.00298
4831,2021-08-17,109.845,0.00294
4832,2021-08-18,109.925,0.00286
4833,2021-08-19,110.01,0.00279
4834,2021-08-20,110.05,0.00271
4835,2021-08-23,109.935,0.00264
4836,2021-08-24,109.725,0.00261
4837,2021-08-25,109.86,0.00255
4838,2021-08-26,110.285,0.00264
4839,2021-08-27,110.265,0.00256
4840,2021-08-30,109.71,0.00277
4841,2021-08-31,109.915,0.00272
4842,2021-09-01,110.01,0.00265
4843,2021-09-02,109.7,0.00266
4844,2021-09-03,109.37,0.00268
4845,2021-09-06,109.735,0.00272
4846,2021-09-07,110.01,0.00271
4847,2021-09-08,109.42,0.00293
4848,2021-09-09,109.235,0.00287
4849,2021-09-10,109.805,0.00305
4850,2021-09-13,110.325,0.00317
4851,2021-09-14,110.735,0.00321
4852,2021-09-15,111.01,0.00317
4853,2021-09-16,111.51,0.00326
4854,2021-09-17,111.975,0.00332
4855,2021-09-22,111.285,0.00354
4856,2021-09-23,111.05,0.00348
4857,2021-09-24,110.93,0.00339
4858,2021-09-27,111.46,0.00348
4859,2021-09-28,111.415,0.00338
4860,2021-09-29,111.63,0.00332
4861,2021-09-30,112.225,0.00346
4862,2021-10-08,113.33,0.00409
4863,2021-10-11,113.605,0.00402
4864,2021-10-12,113.255,0.00397
4865,2021-10-13,113.675,0.00396
4866,2021-10-14,114.255,0.00403
4867,2021-10-15,114.315,0.00391
4868,2021-10-18,114.38,0.0038
4869,2021-10-19,114.35,0.00369
4870,2021-10-20,114.005,0.00366
4871,2021-10-21,113.5,0.00371
4872,2021-10-22,113.715,0.00363
4873,2021-10-25,114.15,0.00364
4874,2021-10-26,113.81,0.00361
4875,2021-10-27,113.57,0.00354
4876,2021-10-28,114.035,0.00357
4877,2021-10-29,113.995,0.00347
4878,2021-11-01,113.95,0.00337
4879,2021-11-02,114.005,0.00327
4880,2021-11-03,113.755,0.00322
4881,2021-11-04,113.4,0.00322
4882,2021-11-05,113.225,0.00315
4883,2021-11-08,112.875,0.00314
4884,2021-11-09,113.905,0.00374
4885,2021-11-10,114.07,0.00365
4886,2021-11-11,113.91,0.00356
4887,2021-11-12,114.14,0.00349
4888,2021-11-15,114.825,0.00368
4889,2021-11-16,114.13,0.00386
4890,2021-11-17,114.22,0.00375
4891,2021-11-18,114.025,0.00366
4892,2021-11-19,114.9,0.004
4893,2021-11-22,115.13,0.00391
4894,2021-11-23,115.405,0.00384
4895,2021-11-24,115.37,0.00373
4896,2021-11-25,113.38,0.00551
4897,2021-11-26,113.54,0.00536
4898,2021-11-29,113.145,0.00527
4899,2021-11-30,112.78,0.00518
4900,2021-12-01,113.21,0.00511
4901,2021-12-02,112.83,0.00503
4902,2021-12-03,113.49,0.00508
4903,2021-12-06,113.57,0.00493
4904,2021-12-07,113.69,0.0048
4905,2021-12-08,113.47,0.00468
4906,2021-12-09,113.385,0.00455
4907,2021-12-10,113.6,0.00444
4908,2021-12-13,113.755,0.00433
4909,2021-12-14,114.05,0.00425
4910,2021-12-15,113.72,0.00418
4911,2021-12-16,113.71,0.00406
4912,2021-12-17,113.64,0.00394
4913,2021-12-20,114.085,0.00394
4914,2021-12-21,114.12,0.00383
4915,2021-12-22,114.405,0.00377
4916,2021-12-23,114.35,0.00366
4917,2021-12-24,114.885,0.00372
4918,2021-12-27,114.825,0.00362
4919,2021-12-28,114.97,0.00353
4920,2021-12-29,115.06,0.00343
4921,2021-12-30,115.105,0.00333
4922,2021-12-31,115.325,0.00327
4923,2022-01-04,116.13,0.00358
4924,2022-01-05,116.11,0.00348
4925,2022-01-06,115.85,0.00342
4926,2022-01-07,115.53,0.00339
4927,2022-01-10,115.2,0.00336
4928,2022-01-11,115.295,0.00327
4929,2022-01-12,114.63,0.00346
4930,2022-01-13,114.17,0.00349
4931,2022-01-14,114.2,0.00339
4932,2022-01-17,114.615,0.00341
4933,2022-01-18,114.585,0.00331
4934,2022-01-19,114.325,0.00326
4935,2022-01-20,114.115,0.0032
4936,2022-01-21,113.675,0.00324
4937,2022-01-24,114,0.00322
4938,2022-01-25,113.865,0.00314
4939,2022-01-26,114.67,0.00348
4940,2022-01-27,115.355,0.00367
4941,2022-01-28,115.24,0.00357
4942,2022-01-31,115.135,0.00347
4943,2022-02-07,114.685,0.0035
4944,2022-02-08,114.445,0.00343
4945,2022-02-09,114.97,0.00351
4946,2022-02-10,115.2,0.00344
4947,2022-02-11,115.1,0.00335
4948,2022-02-14,115.545,0.00338
4949,2022-02-15,115.535,0.00328
4950,2022-02-16,116.005,0.00333
4951,2022-02-17,115.465,0.00342
4952,2022-02-18,115.53,0.00332
4953,2022-02-21,115.61,0.00323
4954,2022-02-22,115.45,0.00316
4955,2022-02-23,114.92,0.00326
4956,2022-02-24,114.98,0.00316
4957,2022-02-25,114.725,0.00312
4958,2022-02-28,115.07,0.00311
4959,2022-03-01,115.015,0.00302
4960,2022-03-02,115.54,0.00313
4961,2022-03-03,115.5195,0.00304
4962,2022-03-04,114.99,0.00315
4963,2022-03-07,114.92,0.00306
4964,2022-03-08,115.51,0.00322
4965,2022-03-09,115.465,0.00312
4966,2022-03-10,114.835,0.0033
4967,2022-03-11,115.32,0.00336
4968,2022-03-14,115.67,0.00334
4969,2022-03-15,115.865,0.00327
4970,2022-03-16,116.135,0.00323
4971,2022-03-17,117.295,0.00393
4972,2022-03-18,118.195,0.00423
4973,2022-03-21,118.29,0.00411
4974,2022-03-22,118.75,0.0041
4975,2022-03-23,118.595,0.00399
4976,2022-03-24,119.16,0.00404
4977,2022-03-25,119.475,0.00397
4978,2022-03-28,120.795,0.00467
4979,2022-03-29,121.145,0.00458
4980,2022-03-30,122.36,0.00505
4981,2022-03-31,122.045,0.00494
4982,2022-04-01,123.885,0.00598
4983,2022-04-04,122.8915,0.00612
4984,2022-04-06,121.835,0.00629
4985,2022-04-07,121.7,0.00611
4986,2022-04-08,122.535,0.00616
4987,2022-04-11,122.79,0.006
4988,2022-04-12,123.6,0.00603
4989,2022-04-13,123.795,0.00587
4990,2022-04-14,123.97,0.00571
4991,2022-04-15,124.288,0.00558
4992,2022-04-18,125.385,0.00581
4993,2022-04-19,125.4,0.00564
4994,2022-04-20,125.67,0.0055
4995,2022-04-21,125.885,0.00536
4996,2022-04-22,126.4595,0.00532
4997,2022-04-25,126.99,0.00526
4998,2022-04-26,128.9,0.00623
4999,2022-04-27,128.6585,0.00606
